,code,libelle,codePostal,codeDepartement
708,71292,MELLECEY,71640,71
709,33273,MARTIGNAS SUR JALLE,33127,33
710,61114,COMMEAUX,61200,61
711,59591,THIVENCELLE,59163,59
712,82046,COUTURES,82210,82
713,25482,RECOLOGNE,25170,25
714,64526,SOUMOULOU,64420,64
715,08306,MONT LAURENT,08130,08
716,88241,HOUECOURT,88170,88
717,40178,MAZEROLLES,40090,40
718,70254,FREDERIC FONTAINE,70200,70
719,49003,TUFFALUN,49700,49
720,62688,RANG DU FLIERS,62180,62
721,04123,MISON,04200,04
722,86044,CEAUX EN LOUDUN,86200,86
723,80249,DOMQUEUR,80620,80
724,15042,LA CHAPELLE LAURENT,15500,15
725,18251,SEVRY,18140,18
726,47183,MONTAURIOL,47330,47
727,25012,LES ALLIES,25300,25
728,40326,VIELLE ST GIRONS,40560,40
729,84010,LA BASTIDONNE,84120,84
730,31060,BELESTA EN LAURAGAIS,31540,31
731,33525,TAURIAC,33710,33
732,10124,DIERREY ST JULIEN,10190,10
733,01233,MARCHAMP,01680,01
734,45272,ST CYR EN VAL,45590,45
735,35353,VEZIN LE COQUET,35132,35
736,76333,GUERVILLE,76340,76
737,37237,ST ROCH,37390,37
738,39411,PERRIGNY,39570,39
739,51643,VINAY,51530,51
740,24159,ECHOURGNAC,24410,24
741,68179,LAUW,68290,68
742,03106,DURDAT LAREQUILLE,03310,03
743,62650,PELVES,62118,62
744,86110,HAIMS,86310,86
745,50291,MARGUERAY,50410,50
746,31472,ST BERTRAND DE COMMINGES,31510,31
747,21401,MELOISEY,21190,21
748,66114,MONTESCOT,66200,66
749,71249,LAIVES,71240,71
750,07067,COLOMBIER LE CARDINAL,07430,07
751,44025,CAMPBON,44750,44
752,36209,ST VALENTIN,36100,36
753,51295,HUIRON,51300,51
754,23115,MAGNAT L ETRANGE,23260,23
755,29222,PORT LAUNAY,29150,29
756,15199,ST MARTIAL,15110,15
757,57371,HAUTE KONTZ,57480,57
758,27332,HEUDEBOUVILLE,27400,27
759,58063,CHATEAU CHINON CAMPAGNE,58120,58
760,53008,ARON,53440,53
761,31156,COX,31480,31
762,05007,ARVIEUX,05350,05
763,69095,GREZIEU LE MARCHE,69610,69
764,34100,FERRIERES POUSSAROU,34360,34
765,86109,GUESNES,86420,86
766,66203,TAULIS,66110,66
767,73214,ROCHEFORT,73240,73
768,82102,MANSONVILLE,82120,82
769,76758,YVETOT,76190,76
770,78123,CARRIERES SOUS POISSY,78955,78
771,03118,GANNAT,03800,03
772,90065,LEPUIX,90200,90
773,69200,ST FORGEUX,69490,69
774,55049,BEUREY SUR SAULX,55000,55
775,22385,LA VICOMTE SUR RANCE,22690,22
776,23218,ST MAURICE PRES CROCQ,23260,23
777,72191,MAYET,72360,72
778,15123,MEALLET,15200,15
779,67482,STRASBOURG,67000,67
780,14087,BONNOEIL,14700,14
781,28123,DAMPIERRE SOUS BROU,28160,28
782,36073,FEUSINES,36160,36
783,43119,LAVOUTE SUR LOIRE,43800,43
784,62292,ELNES,62380,62
785,38042,BEVENAIS,38690,38
786,54140,COURCELLES,54930,54
787,21148,CHARREY SUR SAONE,21170,21
788,72112,DANGEUL,72260,72
789,71437,ST LAURENT EN BRIONNAIS,71800,71
790,36236,VICQ EXEMPLET,36400,36
791,50315,LE MESNILLARD,50600,50
792,55389,NUBECOURT,55250,55
793,35283,ST JEAN SUR VILAINE,35220,35
794,56164,PLOEREN,56880,56
795,79243,ST COUTANT,79120,79
796,38459,ST SORLIN DE VIENNE,38200,38
797,60587,ST MARTIN LONGUEAU,60700,60
798,74134,LES GETS,74260,74
799,62555,MARLES LES MINES,62540,62
800,39525,TASSENIERES,39120,39
801,39230,FONTENU,39130,39
802,95149,CHAUMONTEL,95270,95
803,24485,ST PIERRE DE COLE,24800,24
804,39079,BRIOD,39570,39
805,33204,HURE,33190,33
806,32099,CAZAUX VILLECOMTAL,32230,32
807,40292,SAUBRIGUES,40230,40
808,10015,AUBETERRE,10150,10
809,24217,JOURNIAC,24260,24
810,37107,FERRIERE LARCON,37350,37
811,74052,CERNEX,74350,74
812,18097,FUSSY,18110,18
813,70196,DAMPIERRE LES CONFLANS,70800,70
814,25154,CHOUZELOT,25440,25
815,42087,ECOTAY L OLME,42600,42
816,16177,LADIVILLE,16120,16
817,83040,CHATEAUVIEUX,83840,83
818,47225,ROQUEFORT,47310,47
819,39088,CESANCEY,39570,39
820,44211,LA TURBALLE,44420,44
821,36040,LA CHAPELLE ORTHEMALE,36500,36
822,55140,CUNEL,55110,55
823,31145,CINTEGABELLE,31550,31
824,38188,HERBEYS,38320,38
825,62561,MARTINPUICH,62450,62
826,76035,AUMALE,76390,76
827,82031,CASTELMAYRAN,82210,82
828,91099,BOUTIGNY SUR ESSONNE,91820,91
829,09141,ILLARTEIN,09800,09
830,27567,STE MARIE DE VATIMESNIL,27150,27
831,57708,VERNY,57420,57
832,21026,ASNIERES EN MONTAGNE,21500,21
833,54220,GEMONVILLE,54115,54
834,70009,AISEY ET RICHECOURT,70500,70
835,71489,ST VINCENT EN BRESSE,71440,71
836,70047,BAIGNES,70000,70
837,69266,VILLEURBANNE,69100,69
838,40003,ANGOUME,40990,40
839,86130,LEUGNY,86220,86
840,88353,PONT LES BONFAYS,88260,88
841,10059,BRAUX,10500,10
842,38208,LAVARS,38710,38
843,62258,CROISETTE,62130,62
844,31381,MONTGISCARD,31450,31
845,33394,ST EMILION,33330,33
846,25590,VAUDRIVILLERS,25360,25
847,10348,ST LUPIEN,10350,10
848,76483,OHERVILLE,76560,76
849,16232,MORNAC,16600,16
850,24585,VILLEFRANCHE DU PERIGORD,24550,24
851,77011,AUFFERVILLE,77570,77
852,36162,POULAINES,36210,36
853,60327,JOUY SOUS THELLE,60240,60
854,25239,FEULE,25190,25
855,41267,VALLIERES LES GRANDES,41400,41
856,71046,LA BOULAYE,71320,71
857,05079,LE MONETIER LES BAINS,05220,05
858,46098,FAJOLES,46300,46
859,89411,LES VALLEES DE LA VANNE,89320,89
860,31346,MIREPOIX SUR TARN,31340,31
861,57209,FAULQUEMONT,57380,57
862,53180,POMMERIEUX,53400,53
863,83077,MEOUNES LES MONTRIEUX,83136,83
864,76177,CLAVILLE MOTTEVILLE,76690,76
865,80096,BETHENCOURT SUR MER,80130,80
866,45046,BOULAY LES BARRES,45140,45
867,60089,BOUBIERS,60240,60
868,70140,CHATENEY,70240,70
869,64510,SAULT DE NAVAILLES,64300,64
870,88020,AUTREVILLE,88300,88
871,36131,MOSNAY,36200,36
872,49127,DURTAL,49430,49
873,19263,SOUDEILLES,19300,19
874,46130,GREZELS,46700,46
875,61386,ST EVROULT NOTRE DAME DU BOIS,61550,61
876,59649,WATTIGNIES LA VICTOIRE,59680,59
877,64049,AROUE ITHOROTS OLHAIBY,64120,64
878,91549,STE GENEVIEVE DES BOIS,91700,91
879,39178,CRANS,39300,39
880,57044,AZOUDANGE,57810,57
881,62246,COUPELLE NEUVE,62310,62
882,51150,CHERVILLE,51150,51
883,22042,COATREVEN,22450,22
884,30337,VALLABRIX,30700,30
885,54078,BLEMEREY,54450,54
886,62509,LIETTRES,62145,62
887,80268,EPAGNE EPAGNETTE,80580,80
888,74154,LUGRIN,74500,74
889,98721,HIKUERU,98768,987
890,39320,MAYNAL,39190,39
891,52384,PERROGNEY LES FONTAINES,52160,52
892,46107,FLORESSAS,46700,46
893,47216,PUYMICLAN,47350,47
894,25114,CHAMESOL,25190,25
895,87140,ST BRICE SUR VIENNE,87200,87
896,49114,COURLEON,49390,49
897,50186,FLOTTEMANVILLE,50700,50
898,34045,CABRIERES,34800,34
899,85130,MACHE,85190,85
900,62042,ATHIES,62223,62
901,57388,LAUNSTROFF,57480,57
902,36176,RUFFEC,36300,36
903,2A092,CONCA,20135,2A
904,39250,GERUGE,39570,39
905,77236,JAULNES,77480,77
906,92019,CHATENAY MALABRY,92290,92
907,04120,VAL D ORONAYE,04530,04
908,26093,CLANSAYES,26130,26
909,80360,FRESSENNEVILLE,80390,80
910,90005,AUXELLES BAS,90200,90
911,55463,ST MIHIEL,55300,55
912,80755,THIEULLOY LA VILLE,80290,80
913,10395,VANLAY,10210,10
914,49194,MAZE MILON,49630,49
915,43030,BLANZAC,43350,43
916,24245,LOUBEJAC,24550,24
917,59423,NEUF BERQUIN,59940,59
918,28159,LA FRAMBOISIERE,28250,28
919,61491,TOUROUVRE AU PERCHE,61190,61
920,80424,HEBECOURT,80680,80
921,09057,BIERT,09320,09
922,61007,ATHIS VAL DE ROUVRE,61430,61
923,52510,VAUX SUR BLAISE,52130,52
924,33509,SAVIGNAC DE L ISLE,33910,33
925,30298,ST SEBASTIEN D AIGREFEUILLE,30140,30
926,14119,CAGNY,14630,14
927,40018,AUDON,40400,40
928,38406,ST JULIEN DE L HERMS,38122,38
929,52198,FAYS,52130,52
930,52220,GIEY SUR AUJON,52210,52
931,33046,BERNOS BEAULAC,33430,33
932,58212,POISEUX,58130,58
933,59133,CARNIN,59112,59
934,33451,ST MICHEL DE FRONSAC,33126,33
935,34183,NISSAN LEZ ENSERUNE,34440,34
936,62552,MARESQUEL ECQUEMICOURT,62990,62
937,70297,LARRET,70600,70
938,07027,BEAUCHASTEL,07800,07
939,54437,PULLIGNY,54160,54
940,44162,ST HERBLAIN,44800,44
941,39550,VERGES,39570,39
942,61413,ST LAMBERT SUR DIVE,61160,61
943,80787,VERCOURT,80120,80
944,80542,MESNIL ST NICAISE,80190,80
945,38158,EYBENS,38320,38
946,65088,BETBEZE,65230,65
947,08366,ROCQUIGNY,08220,08
948,17164,FONTCOUVERTE,17100,17
949,46299,SAULIAC SUR CELE,46330,46
950,08310,MOURON,08250,08
951,38480,SEPTEME,38780,38
952,62729,RUMILLY,62650,62
953,17390,STE RAMEE,17240,17
954,21038,AUXONNE,21130,21
955,22146,MELLIONNEC,22110,22
956,48123,RECOULES D AUBRAC,48260,48
957,46006,ANGLARS NOZAC,46300,46
958,38526,VATILIEU,38470,38
959,24063,BOUZIC,24250,24
960,55343,MONTBLAINVILLE,55270,55
961,65326,MUN,65350,65
962,08111,LE CHATELET SUR RETOURNE,08300,08
963,05012,BARATIER,05200,05
964,59134,CARTIGNIES,59244,59
965,14006,AMAYE SUR ORNE,14210,14
966,37279,VILLIERS AU BOUIN,37330,37
967,22223,PLOUISY,22200,22
968,31064,BENQUE DESSOUS ET DESSUS,31110,31
969,77204,GERMIGNY SOUS COULOMBS,77840,77
970,47126,LACHAPELLE,47350,47
971,11360,ST NAZAIRE D AUDE,11120,11
972,40101,GAAS,40350,40
973,31277,LASSERRE PRADERE,31530,31
974,78559,ST ILLIERS LE BOIS,78980,78
975,53118,LE HOUSSEAU BRETIGNOLLES,53110,53
976,52348,NEUILLY L EVEQUE,52360,52
977,65206,GOUDON,65190,65
978,35274,ST GERMAIN SUR ILLE,35250,35
979,47288,SAUVAGNAS,47340,47
980,2B316,SANTA REPARATA DI BALAGNA,20220,2B
981,31520,SAJAS,31370,31
982,62384,GRAINCOURT LES HAVRINCOURT,62147,62
983,77016,BAGNEAUX SUR LOING,77167,77
984,35285,ST JUST,35550,35
985,31002,AIGNES,31550,31
986,51582,TRIGNY,51140,51
987,17007,ANAIS,17540,17
988,83079,LA MOLE,83310,83
989,42059,CHAZELLES SUR LYON,42140,42
990,62639,OPPY,62580,62
991,61139,CROUTTES,61120,61
992,67453,SCHOENAU,67390,67
993,50230,HARDINVAST,50690,50
994,62427,HENIN BEAUMONT,62110,62
995,70221,ETOBON,70400,70
996,76419,MAUNY,76530,76
997,79267,ST LIN,79420,79
998,47073,COURS,47360,47
999,09100,COUFLENS,09140,09
1000,21676,VIC DE CHASSENAY,21140,21
1001,71199,FLAGY,71250,71
1002,56145,NEANT SUR YVEL,56430,56
1003,52318,MELAY,52400,52
1004,02231,COUVRON ET AUMENCOURT,02270,02
1005,85002,L AIGUILLON SUR VIE,85220,85
1006,2A240,POGGIOLO,20160,2A
1007,17362,ST MARTIAL DE MIRAMBEAU,17150,17
1008,89167,FLEURY LA VALLEE,89113,89
1009,62089,BAZINGHEN,62250,62
1010,54002,ABBEVILLE LES CONFLANS,54800,54
1011,36080,FREDILLE,36180,36
1012,89299,PIMELLES,89740,89
1013,77501,VILLECERF,77250,77
1014,45260,RAMOULU,45300,45
1015,34245,ST CHINIAN,34360,34
1016,02381,HIRSON,02500,02
1017,95660,VILLAINES SOUS BOIS,95570,95
1018,21577,ST USAGE,21170,21
1019,25389,MONTBELIARDOT,25210,25
1020,55110,CHAUVENCY ST HUBERT,55600,55
1021,42216,ST DENIS SUR COISE,42140,42
1022,38284,ORNACIEUX BALBINS,38260,38
1023,45082,CHATEAUNEUF SUR LOIRE,45110,45
1024,21377,MARCELLOIS,21350,21
1025,38258,MONT ST MARTIN,38120,38
1026,38391,ST GUILLAUME,38650,38
1027,66206,LE TECH,66230,66
1028,56139,MONTERTELOT,56800,56
1029,82025,BRESSOLS,82710,82
1030,52290,LES LOGES,52500,52
1031,10237,MESNIL ST LOUP,10190,10
1032,78431,MORAINVILLIERS,78630,78
1033,07178,PONT DE LABEAUME,07380,07
1034,30303,ST VICTOR DE MALCAP,30500,30
1035,60493,PISSELEU,60860,60
1036,09267,ST LARY,09800,09
1037,39423,PLAISIA,39270,39
1038,11145,FLEURY,11560,11
1039,57598,ROUHLING,57520,57
1040,71044,BOSJEAN,71330,71
1041,31265,LAGRAULET ST NICOLAS,31480,31
1042,69386,LYON 06,69006,69
1043,02283,ERLON,02250,02
1044,52445,ST BROINGT LE BOIS,52190,52
1045,88290,MARTIGNY LES GERBONVAUX,88300,88
1046,36222,THIZAY,36100,36
1047,72303,ST MICHEL DE CHAVAIGNES,72440,72
1048,50451,ST BRICE,50300,50
1049,72202,MONHOUDOU,72260,72
1050,73005,AILLON LE VIEUX,73340,73
1051,62736,SAILLY SUR LA LYS,62840,62
1052,27144,CHAMPIGNY LA FUTELAYE,27220,27
1053,27010,AMECOURT,27140,27
1054,88133,DIGNONVILLE,88000,88
1055,29087,LE JUCH,29100,29
1056,07293,ST ROMAIN DE LERPS,07130,07
1057,08321,NEUVILLE DAY,08130,08
1058,55021,AVILLERS STE CROIX,55210,55
1059,79059,LE BUSSEAU,79240,79
1060,63054,LE BROC,63500,63
1061,88081,BUSSANG,88540,88
1062,76438,MILLEBOSC,76260,76
1063,62375,GOMMECOURT,62111,62
1064,06159,VILLEFRANCHE SUR MER,06230,06
1065,01163,FOISSIAT,01340,01
1066,44002,AIGREFEUILLE SUR MAINE,44140,44
1067,31180,FALGA,31540,31
1068,28001,ABONDANT,28410,28
1069,64007,AGNOS,64400,64
1070,01179,GRIEGES,01290,01
1071,68292,ST AMARIN,68550,68
1072,87117,PEYRAT LE CHATEAU,87470,87
1073,56146,NEULLIAC,56300,56
1074,70506,TREMOINS,70400,70
1075,03274,SORBIER,03220,03
1076,03202,NOYANT D ALLIER,03210,03
1077,02729,SOUCY,02600,02
1078,25323,LAISSEY,25820,25
1079,30236,ST BONNET DE SALENDRINQUE,30460,30
1080,06121,ST JEAN CAP FERRAT,06230,06
1081,56045,LE COURS,56230,56
1082,54049,BASLIEUX,54620,54
1083,80764,TOEUFLES,80870,80
1084,31172,ESPARRON,31420,31
1085,56166,PLOUAY,56240,56
1086,69018,BEAUJEU,69430,69
1087,80027,ARMANCOURT,80700,80
1088,43072,LA CHOMETTE,43230,43
1089,81046,CADALEN,81600,81
1090,82051,DURFORT LACAPELETTE,82390,82
1091,01348,ST DIDIER SUR CHALARONNE,01140,01
1092,55382,NEUVILLE SUR ORNAIN,55800,55
1093,80005,AGENVILLE,80370,80
1094,81324,VIVIERS LES LAVAUR,81500,81
1095,27220,EPIEDS,27730,27
1096,74222,REYVROZ,74200,74
1097,52366,ORMANCEY,52200,52
1098,56073,GUEMENE SUR SCORFF,56160,56
1099,44203,LE TEMPLE DE BRETAGNE,44360,44
1100,30091,CONGENIES,30111,30
1101,71531,LA TAGNIERE,71190,71
1102,42337,VIVANS,42310,42
1103,70525,VAUCONCOURT NERVEZAIN,70120,70
1104,14708,TRACY BOCAGE,14310,14
1105,45084,CHATENOY,45260,45
1106,09247,RIVERENERT,09200,09
1107,14126,CAMBREMER,14340,14
1108,28417,VILLIERS LE MORHIER,28130,28
1109,70072,BEVEUGE,70110,70
1110,41140,MILLANCAY,41200,41
1111,62777,LE SARS,62450,62
1112,89012,ANNOUX,89440,89
1113,27048,BEAUFICEL EN LYONS,27480,27
1114,27586,ST PHILBERT SUR BOISSEY,27520,27
1115,54488,ST SAUVEUR,54480,54
1116,54174,ECROUVES,54200,54
1117,92077,VILLE D AVRAY,92410,92
1118,21353,LONGECOURT EN PLAINE,21110,21
1119,87160,ST LEGER MAGNAZEIX,87190,87
1120,14231,BEAUFOUR DRUVAL,14340,14
1121,54564,VIEVILLE EN HAYE,54470,54
1122,21096,BOUSSENOIS,21260,21
1123,28419,VITRAY EN BEAUCE,28360,28
1124,02421,LESGES,02220,02
1125,19231,ST PARDOUX LA CROISILLE,19320,19
1126,24443,ST LEON SUR VEZERE,24290,24
1127,30242,ST CHRISTOL DE RODIERES,30760,30
1128,28182,GOHORY,28160,28
1129,32335,PUYCASQUIER,32120,32
1130,09055,BETHMALE,09800,09
1131,46313,TAURIAC,46130,46
1132,11336,STE COLOMBE SUR L HERS,11230,11
1133,39211,LES ESSARDS TAIGNEVAUX,39120,39
1134,12281,TOULONJAC,12200,12
1135,01427,TREVOUX,01600,01
1136,08339,PERTHES,08300,08
1137,60207,EMEVILLE,60123,60
1138,05087,MONTMAUR,05400,05
1139,59236,FLESQUIERES,59267,59
1140,82044,CORBARIEU,82370,82
1141,57259,GRINDORFF BIZING,57480,57
1142,21028,ATHEE,21130,21
1143,10092,CHAUFFOUR LES BAILLY,10110,10
1144,42203,ST BONNET DES QUARTS,42310,42
1145,73273,ST PIERRE DE CURTILLE,73310,73
1146,09102,COUTENS,09500,09
1147,39338,MOLAY,39500,39
1148,85169,PALLUAU,85670,85
1149,87153,ST JULIEN LE PETIT,87460,87
1150,54013,AMENONCOURT,54450,54
1151,33109,CASTRES GIRONDE,33640,33
1152,39556,VERTAMBOZ,39130,39
1153,33155,ESCAUDES,33840,33
1154,02589,PARGNY ET FILAIN,02000,02
1155,66148,PORT VENDRES,66660,66
1156,44105,MOUAIS,44590,44
1157,25107,CENDREY,25640,25
1158,27508,ST ANTONIN DE SOMMAIRE,27250,27
1159,86198,POUILLE,86800,86
1160,38107,CHONAS L AMBALLAN,38121,38
1161,59348,LIEU ST AMAND,59111,59
1162,11287,PEYROLLES,11190,11
1163,88509,VILLONCOURT,88150,88
1164,53135,LIVRE LA TOUCHE,53400,53
1165,67040,BINDERNHEIM,67600,67
1166,21452,NEUILLY CRIMOLOIS,21800,21
1167,88432,ST PIERREMONT,88700,88
1168,58082,CORANCY,58120,58
1169,32329,PRECHAC,32390,32
1170,52109,CHARMES EN L ANGLE,52110,52
1171,37175,NOUZILLY,37380,37
1172,23022,BETETE,23270,23
1173,06098,PUGET ROSTANG,06260,06
1174,45081,CHARSONVILLE,45130,45
1175,17199,JUSSAS,17130,17
1176,15020,BEAULIEU,15270,15
1177,72115,DISSAY SOUS COURCILLON,72500,72
1178,08197,GRANDHAM,08250,08
1179,38507,TIGNIEU JAMEYZIEU,38230,38
1180,14602,ST LAMBERT,14570,14
1181,63447,VERGHEAS,63330,63
1182,25229,EVILLERS,25520,25
1183,16089,CHATEAUBERNARD,16100,16
1184,11217,MARCORIGNAN,11120,11
1185,84087,ORANGE,84100,84
1186,48104,NASBINALS,48260,48
1187,17391,ST ROGATIEN,17220,17
1188,19027,BONNEFOND,19170,19
1189,21200,COUCHEY,21160,21
1190,53051,CHAMPEON,53640,53
1191,35105,ERBREE,35500,35
1192,86209,ROCHES PREMARIE ANDILLE,86340,86
1193,26175,MARIGNAC EN DIOIS,26150,26
1194,33188,GISCOS,33840,33
1195,65215,HAGEDET,65700,65
1196,91602,SOUZY LA BRICHE,91580,91
1197,16034,BAZAC,16210,16
1198,17182,LA GREVE SUR MIGNON,17170,17
1199,18036,BRINAY,18120,18
1200,26129,EYMEUX,26730,26
1201,30013,ARGILLIERS,30210,30
1202,32010,ARROUEDE,32140,32
1203,69259,VENISSIEUX,69200,69
1204,26341,SERVES SUR RHONE,26600,26
1205,2A240,POGGIOLO,20125,2A
1206,80359,FRESNOY LES ROYE,80700,80
1207,18263,THENIOUX,18100,18
1208,62301,EQUIRRE,62134,62
1209,29187,PLOUGAR,29440,29
1210,60445,NAMPCEL,60400,60
1211,22081,HILLION,22120,22
1212,62626,NOYELLES LES VERMELLES,62980,62
1213,25087,BRANNE,25340,25
1214,62737,SAINS EN GOHELLE,62114,62
1215,38140,CROLLES,38920,38
1216,08039,AVAUX,08190,08
1217,02142,CASTRES,02680,02
1218,19130,MAUSSAC,19250,19
1219,57188,EGUELSHARDT,57230,57
1220,29256,ST NIC,29550,29
1221,45065,CESARVILLE DOSSAINVILLE,45300,45
1222,34242,ST BAUZILLE DE MONTMEL,34160,34
1223,60662,LE VAUROUX,60390,60
1224,35193,MONTREUIL LE GAST,35520,35
1225,46229,PUYBRUN,46130,46
1226,21712,VOLNAY,21190,21
1227,79223,PUIHARDY,79160,79
1228,21588,SAUSSEY,21360,21
1229,49216,MONTREUIL SUR LOIR,49140,49
1230,59185,ECAILLON,59176,59
1231,02536,NAMPTEUIL SOUS MURET,02200,02
1232,79161,LUZAY,79100,79
1233,05110,PUY ST VINCENT,05290,05
1234,80659,RAINCHEVAL,80600,80
1235,36181,ST AUBIN,36100,36
1236,24016,AUGIGNAC,24300,24
1237,60005,ACY EN MULTIEN,60620,60
1238,16110,COURCOME,16240,16
1239,39439,PORT LESNEY,39330,39
1240,31212,GARIDECH,31380,31
1241,10213,MAGNANT,10110,10
1242,76547,LA RUE ST PIERRE,76690,76
1243,21287,FRESNES,21500,21
1244,65276,LIZOS,65350,65
1245,25364,MAMIROLLE,25620,25
1246,25478,RANDEVILLERS,25430,25
1247,77315,MONTRY,77450,77
1248,98723,HIVA OA,98796,987
1249,57513,NOUSSEVILLER LES BITCHE,57720,57
1250,45270,ST BENOIT SUR LOIRE,45730,45
1251,2B245,PORRI,20215,2B
1252,76327,GREUVILLE,76810,76
1253,14421,LE MESNIL GUILLAUME,14100,14
1254,16168,JAULDES,16560,16
1255,51149,CHEPY,51240,51
1256,50473,ST GEORGES D ELLE,50680,50
1257,2A288,SOTTA,20146,2A
1258,14406,MOULINS EN BESSIN,14740,14
1259,14590,STE HONORINE DE DUCY,14240,14
1260,45334,VIEILLES MAISONS SUR JOUDRY,45260,45
1261,64260,HENDAYE,64700,64
1262,88522,VOMECOURT SUR MADON,88500,88
1263,27366,LETTEGUIVES,27910,27
1264,26276,ROCHE ST SECRET BECONNE,26770,26
1265,38490,SILLANS,38590,38
1266,80548,MILLENCOURT EN PONTHIEU,80135,80
1267,22101,LANGOAT,22450,22
1268,09027,AUGIREIN,09800,09
1269,33485,STE TERRE,33350,33
1270,79087,CHEY,79120,79
1271,50389,OUVILLE,50210,50
1272,55083,BROUENNES,55700,55
1273,36191,ST FLORENTIN,36150,36
1274,63263,ORCINES,63870,63
1275,63434,TOURS SUR MEYMONT,63590,63
1276,70527,VAUX LE MONCELOT,70700,70
1277,60222,ESSUILES,60510,60
1278,54406,OGEVILLER,54450,54
1279,18107,LA GROUTTE,18200,18
1280,60596,ST SAMSON LA POTERIE,60220,60
1281,45195,MAREAU AUX BOIS,45300,45
1282,16196,LUXE,16230,16
1283,25013,ALLONDANS,25550,25
1284,15005,ANGLARDS DE ST FLOUR,15100,15
1285,27465,LE PLESSIS HEBERT,27120,27
1286,33123,CEZAC,33620,33
1287,28070,CHAMPHOL,28300,28
1288,87097,VAL D ISSOIRE,87330,87
1289,54598,XIVRY CIRCOURT,54490,54
1290,51464,ROMAIN,51140,51
1291,88423,ST LEONARD,88650,88
1292,63375,ST MARTIN DES PLAINS,63570,63
1293,23205,ST JUNIEN LA BREGERE,23400,23
1294,09146,JUSTINIAC,09700,09
1295,30237,ST BRES,30500,30
1296,65421,SERE LANSO,65100,65
1297,21205,COURCELLES LES SEMUR,21140,21
1298,57544,PLAINE DE WALSCH,57870,57
1299,54572,VILLE HOUDLEMONT,54730,54
1300,68087,FELDBACH,68640,68
1301,86194,POITIERS,86000,86
1302,63096,CHAS,63160,63
1303,61162,LA FERRIERE AU DOYEN,61380,61
1304,17393,ST ROMAIN DE BENET,17600,17
1305,43069,CHENEREILLES,43190,43
1306,57569,REMELING,57480,57
1307,14297,GAVRUS,14210,14
1308,78597,SOINDRES,78200,78
1309,40094,ESCOURCE,40210,40
1310,67279,MAENNOLSHEIM,67700,67
1311,09093,CELLES,09000,09
1312,42106,GREZOLLES,42260,42
1313,58181,MORACHES,58420,58
1314,40068,CASSEN,40380,40
1315,30354,MONTAGNAC,30350,30
1316,94053,NOISEAU,94880,94
1317,70044,AUXON,70000,70
1318,60247,FOUILLEUSE,60190,60
1319,26182,MIRABEL AUX BARONNIES,26110,26
1320,24378,ST AVIT RIVIERE,24540,24
1321,77476,TROCY EN MULTIEN,77440,77
1322,89200,HAUTERIVE,89250,89
1323,02607,PLOISY,02200,02
1324,43128,MALVIERES,43160,43
1325,32319,PLAISANCE,32160,32
1326,52008,ANDELOT BLANCHEVILLE,52700,52
1327,81088,FAUCH,81120,81
1328,52371,OUDINCOURT,52310,52
1329,38269,LA MURE,38350,38
1330,77302,MONCOURT FROMONVILLE,77140,77
1331,61021,AVRILLY,61700,61
1332,33553,VIRSAC,33240,33
1333,34230,LES RIVES,34520,34
1334,01399,SEGNY,01170,01
1335,68238,NIFFER,68680,68
1336,89053,BRANCHES,89113,89
1337,58085,CORVOL L ORGUEILLEUX,58460,58
1338,70349,MOIMAY,70110,70
1339,35123,GOVEN,35580,35
1340,2B304,SAN LORENZO,20244,2B
1341,97607,DEMBENI,97660,976
1342,07316,SOYONS,07130,07
1343,22103,LANGROLAY SUR RANCE,22490,22
1344,29108,LANDUDEC,29710,29
1345,62388,GRIGNY,62140,62
1346,76733,VENTES ST REMY,76680,76
1347,02664,ROZOY BELLEVALLE,02540,02
1348,51130,CHARMONT,51330,51
1349,21351,LONGCHAMP,21110,21
1350,57113,BROUDERDORFF,57565,57
1351,86099,FLEURE,86340,86
1352,45243,OUZOUER SOUS BELLEGARDE,45270,45
1353,24037,BERGERAC,24100,24
1354,30247,ST DENIS,30500,30
1355,54263,HOMECOURT,54310,54
1356,65065,BARLEST,65100,65
1357,72211,MONT ST JEAN,72140,72
1358,93001,AUBERVILLIERS,93300,93
1359,70122,CHAMPLITTE,70600,70
1360,33186,GENSAC,33890,33
1361,37130,LIGUEIL,37240,37
1362,72214,NAUVAY,72260,72
1363,91093,BOULLAY LES TROUX,91470,91
1364,46167,LENTILLAC DU CAUSSE,46330,46
1365,42301,SOLEYMIEUX,42560,42
1366,33111,CAUDROT,33490,33
1367,25619,LES VILLEDIEU,25240,25
1368,63229,MOISSAT,63190,63
1369,27512,ST AUBIN DE SCELLON,27230,27
1370,05108,PUY ST EUSEBE,05200,05
1371,84117,ST ROMAN DE MALEGARDE,84290,84
1372,66180,ST LAURENT DE LA SALANQUE,66250,66
1373,06144,LA TOUR,06420,06
1374,08057,BELLEVILLE ET CHATILLON SUR BAR,08240,08
1375,17323,ST DENIS D OLERON,17650,17
1376,51312,JUVIGNY,51150,51
1377,18201,ST CAPRAIS,18400,18
1378,01323,REYSSOUZE,01190,01
1379,02393,JOUAIGNES,02220,02
1380,31038,AZAS,31380,31
1381,19287,VITRAC SUR MONTANE,19800,19
1382,60020,ANTILLY,60620,60
1383,52311,MARCILLY EN BASSIGNY,52360,52
1384,2B165,MONCALE,20214,2B
1385,39296,LOMBARD,39230,39
1386,28207,LETHUIN,28700,28
